Metadata_model_split	Metadata_Plate	metric	metric_value	dataset	shuffle	permutation
validation	219901	accuracy	0.4166666666666667	bortezomib	True	59
holdout	219907	avg_precision	0.4107142857142857	bortezomib	True	59
holdout	219956	avg_precision	0.37142857142857144	bortezomib	True	59
holdout	219973	avg_precision	0.4625	bortezomib	True	59
holdout	220039	avg_precision	0.5499999999999999	bortezomib	True	59
holdout	220040	avg_precision	0.37142857142857144	bortezomib	True	59
holdout	220055	avg_precision	0.49722222222222223	bortezomib	True	59
inference	MutClones	avg_precision	0.954876904194643	bortezomib	True	59
inference	WTClones	avg_precision		bortezomib	True	59
test	219907	avg_precision	0.5666666666666667	bortezomib	True	59
test	219956	avg_precision	0.75	bortezomib	True	59
test	219973	avg_precision	0.26785714285714285	bortezomib	True	59
test	220039	avg_precision	0.36904761904761907	bortezomib	True	59
test	220040	avg_precision	0.7	bortezomib	True	59
test	220055	avg_precision	0.7291666666666666	bortezomib	True	59
training	219907	avg_precision	0.4771816418875242	bortezomib	True	59
training	219956	avg_precision	0.5686274509803921	bortezomib	True	59
training	219973	avg_precision	0.5230078563411896	bortezomib	True	59
training	220039	avg_precision	0.4686783804430863	bortezomib	True	59
training	220040	avg_precision	0.4857142857142857	bortezomib	True	59
training	220055	avg_precision	0.5236928104575163	bortezomib	True	59
validation	219901	avg_precision	0.4323809523809524	bortezomib	True	59
holdout	219907	accuracy	0.6	bortezomib	True	60
holdout	219956	accuracy	0.55	bortezomib	True	60
holdout	219973	accuracy	0.6	bortezomib	True	60
holdout	220039	accuracy	0.7	bortezomib	True	60
holdout	220040	accuracy	0.8	bortezomib	True	60
holdout	220055	accuracy	0.45	bortezomib	True	60
inference	MutClones	accuracy	0.3508771929824561	bortezomib	True	60
inference	WTClones	accuracy	0.5625	bortezomib	True	60
test	219907	accuracy	0.6	bortezomib	True	60
test	219956	accuracy	0.5	bortezomib	True	60
test	219973	accuracy	0.42857142857142855	bortezomib	True	60
test	220039	accuracy	0.7142857142857143	bortezomib	True	60
test	220040	accuracy	0.6	bortezomib	True	60
test	220055	accuracy	0.16666666666666666	bortezomib	True	60
training	219907	accuracy	0.5714285714285714	bortezomib	True	60
training	219956	accuracy	0.5588235294117647	bortezomib	True	60
training	219973	accuracy	0.5454545454545454	bortezomib	True	60
training	220039	accuracy	0.45454545454545453	bortezomib	True	60
training	220040	accuracy	0.5142857142857142	bortezomib	True	60
training	220055	accuracy	0.5882352941176471	bortezomib	True	60
validation	219901	accuracy	0.43333333333333335	bortezomib	True	60
holdout	219907	avg_precision	0.42500000000000004	bortezomib	True	60
holdout	219956	avg_precision	0.4583333333333333	bortezomib	True	60
holdout	219973	avg_precision	0.45	bortezomib	True	60
holdout	220039	avg_precision	0.540625	bortezomib	True	60
holdout	220040	avg_precision	0.6708333333333334	bortezomib	True	60
holdout	220055	avg_precision	0.38181818181818183	bortezomib	True	60
inference	MutClones	avg_precision	0.9323772393947831	bortezomib	True	60
inference	WTClones	avg_precision		bortezomib	True	60
test	219907	avg_precision	0.7333333333333334	bortezomib	True	60
test	219956	avg_precision	0.6666666666666666	bortezomib	True	60
test	219973	avg_precision	0.2857142857142857	bortezomib	True	60
test	220039	avg_precision	0.6190476190476191	bortezomib	True	60
test	220040	avg_precision	0.5	bortezomib	True	60
test	220055	avg_precision	0.6666666666666666	bortezomib	True	60
training	219907	avg_precision	0.5273109243697479	bortezomib	True	60
training	219956	avg_precision	0.5036764705882353	bortezomib	True	60
training	219973	avg_precision	0.5765345765345766	bortezomib	True	60
training	220039	avg_precision	0.49518716577540106	bortezomib	True	60
training	220040	avg_precision	0.5236874236874237	bortezomib	True	60
training	220055	avg_precision	0.5222886029411764	bortezomib	True	60
validation	219901	avg_precision	0.43722943722943725	bortezomib	True	60
holdout	219907	accuracy	0.55	bortezomib	True	61
holdout	219956	accuracy	0.45	bortezomib	True	61
holdout	219973	accuracy	0.45	bortezomib	True	61
holdout	220039	accuracy	0.5	bortezomib	True	61
holdout	220040	accuracy	0.7	bortezomib	True	61
holdout	220055	accuracy	0.65	bortezomib	True	61
inference	MutClones	accuracy	0.43859649122807015	bortezomib	True	61
inference	WTClones	accuracy	0.5833333333333334	bortezomib	True	61
test	219907	accuracy	0.4	bortezomib	True	61
test	219956	accuracy	0.3333333333333333	bortezomib	True	61
test	219973	accuracy	0.8571428571428571	bortezomib	True	61
test	220039	accuracy	0.42857142857142855	bortezomib	True	61
test	220040	accuracy	0.8	bortezomib	True	61
test	220055	accuracy	0.16666666666666666	bortezomib	True	61
training	219907	accuracy	0.4857142857142857	bortezomib	True	61
training	219956	accuracy	0.5294117647058824	bortezomib	True	61
training	219973	accuracy	0.5454545454545454	bortezomib	True	61
training	220039	accuracy	0.5151515151515151	bortezomib	True	61
training	220040	accuracy	0.4857142857142857	bortezomib	True	61
training	220055	accuracy	0.5294117647058824	bortezomib	True	61
validation	219901	accuracy	0.5833333333333334	bortezomib	True	61
holdout	219907	avg_precision	0.4107142857142857	bortezomib	True	61
holdout	219956	avg_precision	0.37500000000000006	bortezomib	True	61
holdout	219973	avg_precision	0.375	bortezomib	True	61
holdout	220039	avg_precision	0.4	bortezomib	True	61
holdout	220040	avg_precision	0.5333333333333333	bortezomib	True	61
holdout	220055	avg_precision	0.4857142857142857	bortezomib	True	61
inference	MutClones	avg_precision	0.9688109161793372	bortezomib	True	61
inference	WTClones	avg_precision		bortezomib	True	61
test	219907	avg_precision	0.5333333333333333	bortezomib	True	61
test	219956	avg_precision	0.5833333333333333	bortezomib	True	61
test	219973	avg_precision	0.6666666666666666	bortezomib	True	61
test	220039	avg_precision	0.39682539682539686	bortezomib	True	61
test	220040	avg_precision	0.6666666666666666	bortezomib	True	61
test	220055	avg_precision	0.5833333333333334	bortezomib	True	61
training	219907	avg_precision	0.47654698242933535	bortezomib	True	61
training	219956	avg_precision	0.48713235294117646	bortezomib	True	61
training	219973	avg_precision	0.5765345765345766	bortezomib	True	61
training	220039	avg_precision	0.5217187353410263	bortezomib	True	61
training	220040	avg_precision	0.5063492063492063	bortezomib	True	61
training	220055	avg_precision	0.4834558823529412	bortezomib	True	61
validation	219901	avg_precision	0.5115646258503401	bortezomib	True	61
holdout	219907	accuracy	0.65	bortezomib	True	62
holdout	219956	accuracy	0.5	bortezomib	True	62
holdout	219973	accuracy	0.55	bortezomib	True	62
holdout	220039	accuracy	0.4	bortezomib	True	62
holdout	220040	accuracy	0.75	bortezomib	True	62
holdout	220055	accuracy	0.4	bortezomib	True	62
inference	MutClones	accuracy	0.43859649122807015	bortezomib	True	62
inference	WTClones	accuracy	0.5625	bortezomib	True	62
test	219907	accuracy	0.4	bortezomib	True	62
test	219956	accuracy	0.5	bortezomib	True	62
test	219973	accuracy	0.7142857142857143	bortezomib	True	62
test	220039	accuracy	0.7142857142857143	bortezomib	True	62
test	220040	accuracy	0.4	bortezomib	True	62
test	220055	accuracy	0.3333333333333333	bortezomib	True	62
training	219907	accuracy	0.5142857142857142	bortezomib	True	62
training	219956	accuracy	0.4117647058823529	bortezomib	True	62
training	219973	accuracy	0.5151515151515151	bortezomib	True	62
training	220039	accuracy	0.36363636363636365	bortezomib	True	62
training	220040	accuracy	0.34285714285714286	bortezomib	True	62
training	220055	accuracy	0.5	bortezomib	True	62
validation	219901	accuracy	0.48333333333333334	bortezomib	True	62
holdout	219907	avg_precision	0.4857142857142857	bortezomib	True	62
holdout	219956	avg_precision	0.4	bortezomib	True	62
holdout	219973	avg_precision	0.3916666666666667	bortezomib	True	62
holdout	220039	avg_precision	0.3666666666666667	bortezomib	True	62
holdout	220040	avg_precision	0.6	bortezomib	True	62
holdout	220055	avg_precision	0.36250000000000004	bortezomib	True	62
inference	MutClones	avg_precision	0.9365721997300944	bortezomib	True	62
inference	WTClones	avg_precision		bortezomib	True	62
test	219907	avg_precision	0.6	bortezomib	True	62
test	219956	avg_precision	0.6666666666666666	bortezomib	True	62
test	219973	avg_precision	0.39285714285714285	bortezomib	True	62
test	220039	avg_precision	0.6190476190476191	bortezomib	True	62
test	220040	avg_precision	0.4	bortezomib	True	62
test	220055	avg_precision	0.625	bortezomib	True	62
training	219907	avg_precision	0.49159663865546216	bortezomib	True	62
training	219956	avg_precision	0.43474264705882354	bortezomib	True	62
training	219973	avg_precision	0.5569985569985569	bortezomib	True	62
training	220039	avg_precision	0.4686783804430863	bortezomib	True	62
training	220040	avg_precision	0.4683760683760684	bortezomib	True	62
training	220055	avg_precision	0.47058823529411764	bortezomib	True	62
validation	219901	avg_precision	0.458128078817734	bortezomib	True	62
holdout	219907	accuracy	0.25	bortezomib	True	63
holdout	219956	accuracy	0.4	bortezomib	True	63
holdout	219973	accuracy	0.7	bortezomib	True	63
holdout	220039	accuracy	0.45	bortezomib	True	63
holdout	220040	accuracy	0.45	bortezomib	True	63
holdout	220055	accuracy	0.6	bortezomib	True	63
inference	MutClones	accuracy	0.5263157894736842	bortezomib	True	63
inference	WTClones	accuracy	0.7291666666666666	bortezomib	True	63
test	219907	accuracy	0.0	bortezomib	True	63
test	219956	accuracy	0.6666666666666666	bortezomib	True	63
test	219973	accuracy	0.42857142857142855	bortezomib	True	63
test	220039	accuracy	0.7142857142857143	bortezomib	True	63
test	220040	accuracy	0.6	bortezomib	True	63
test	220055	accuracy	0.6666666666666666	bortezomib	True	63
training	219907	accuracy	0.5428571428571428	bortezomib	True	63
training	219956	accuracy	0.38235294117647056	bortezomib	True	63
training	219973	accuracy	0.3939393939393939	bortezomib	True	63
training	220039	accuracy	0.3939393939393939	bortezomib	True	63
training	220040	accuracy	0.7428571428571429	bortezomib	True	63
training	220055	accuracy	0.5588235294117647	bortezomib	True	63
validation	219901	accuracy	0.6166666666666667	bortezomib	True	63
holdout	219907	avg_precision	0.4	bortezomib	True	63
holdout	219956	avg_precision	0.36250000000000004	bortezomib	True	63
holdout	219973	avg_precision	0.53125	bortezomib	True	63
holdout	220039	avg_precision	0.375	bortezomib	True	63
holdout	220040	avg_precision	0.37142857142857144	bortezomib	True	63
holdout	220055	avg_precision	0.45	bortezomib	True	63
inference	MutClones	avg_precision	0.9567789204812798	bortezomib	True	63
inference	WTClones	avg_precision		bortezomib	True	63
test	219907	avg_precision	0.6	bortezomib	True	63
test	219956	avg_precision	0.8333333333333333	bortezomib	True	63
test	219973	avg_precision	0.26785714285714285	bortezomib	True	63
test	220039	avg_precision	0.6	bortezomib	True	63
test	220040	avg_precision	0.4	bortezomib	True	63
test	220055	avg_precision	0.7291666666666666	bortezomib	True	63
training	219907	avg_precision	0.5067990832696714	bortezomib	True	63
training	219956	avg_precision	0.42986425339366513	bortezomib	True	63
training	219973	avg_precision	0.5034722222222222	bortezomib	True	63
training	220039	avg_precision	0.47258047604068365	bortezomib	True	63
training	220040	avg_precision	0.6873851294903925	bortezomib	True	63
training	220055	avg_precision	0.5019607843137255	bortezomib	True	63
validation	219901	avg_precision	0.5392446633825944	bortezomib	True	63
holdout	219907	accuracy	0.55	bortezomib	True	64
holdout	219956	accuracy	0.5	bortezomib	True	64
holdout	219973	accuracy	0.45	bortezomib	True	64
holdout	220039	accuracy	0.45	bortezomib	True	64
holdout	220040	accuracy	0.6	bortezomib	True	64
holdout	220055	accuracy	0.35	bortezomib	True	64
inference	MutClones	accuracy	0.543859649122807	bortezomib	True	64
inference	WTClones	accuracy	0.4791666666666667	bortezomib	True	64
test	219907	accuracy	0.4	bortezomib	True	64
test	219956	accuracy	0.5	bortezomib	True	64
test	219973	accuracy	0.42857142857142855	bortezomib	True	64
test	220039	accuracy	0.5714285714285714	bortezomib	True	64
test	220040	accuracy	0.4	bortezomib	True	64
test	220055	accuracy	0.5	bortezomib	True	64
training	219907	accuracy	0.5428571428571428	bortezomib	True	64
training	219956	accuracy	0.4411764705882353	bortezomib	True	64
training	219973	accuracy	0.42424242424242425	bortezomib	True	64
training	220039	accuracy	0.5151515151515151	bortezomib	True	64
training	220040	accuracy	0.5714285714285714	bortezomib	True	64
training	220055	accuracy	0.4411764705882353	bortezomib	True	64
validation	219901	accuracy	0.43333333333333335	bortezomib	True	64
holdout	219907	avg_precision	0.4107142857142857	bortezomib	True	64
holdout	219956	avg_precision	0.4	bortezomib	True	64
holdout	219973	avg_precision	0.375	bortezomib	True	64
holdout	220039	avg_precision	0.37142857142857144	bortezomib	True	64
holdout	220040	avg_precision	0.42500000000000004	bortezomib	True	64
holdout	220055	avg_precision	0.3678571428571429	bortezomib	True	64
inference	MutClones	avg_precision	0.9577322936972059	bortezomib	True	64
inference	WTClones	avg_precision		bortezomib	True	64
test	219907	avg_precision	0.6	bortezomib	True	64
test	219956	avg_precision	0.6666666666666666	bortezomib	True	64
test	219973	avg_precision	0.26785714285714285	bortezomib	True	64
test	220039	avg_precision	0.47619047619047616	bortezomib	True	64
test	220040	avg_precision	0.3666666666666667	bortezomib	True	64
test	220055	avg_precision	0.6166666666666666	bortezomib	True	64
training	219907	avg_precision	0.5081232492997199	bortezomib	True	64
training	219956	avg_precision	0.4437217194570136	bortezomib	True	64
training	219973	avg_precision	0.5148148148148148	bortezomib	True	64
training	220039	avg_precision	0.5258467023172905	bortezomib	True	64
training	220040	avg_precision	0.5650793650793651	bortezomib	True	64
training	220055	avg_precision	0.44385026737967914	bortezomib	True	64
validation	219901	avg_precision	0.4380952380952381	bortezomib	True	64
holdout	219907	accuracy	0.55	bortezomib	True	65
holdout	219956	accuracy	0.55	bortezomib	True	65
holdout	219973	accuracy	0.75	bortezomib	True	65
holdout	220039	accuracy	0.5	bortezomib	True	65
holdout	220040	accuracy	0.55	bortezomib	True	65
holdout	220055	accuracy	0.65	bortezomib	True	65
inference	MutClones	accuracy	0.3333333333333333	bortezomib	True	65
inference	WTClones	accuracy	0.5625	bortezomib	True	65
test	219907	accuracy	0.4	bortezomib	True	65
test	219956	accuracy	0.5	bortezomib	True	65
test	219973	accuracy	0.42857142857142855	bortezomib	True	65
test	220039	accuracy	0.42857142857142855	bortezomib	True	65
test	220040	accuracy	0.6	bortezomib	True	65
test	220055	accuracy	0.3333333333333333	bortezomib	True	65
training	219907	accuracy	0.4	bortezomib	True	65
training	219956	accuracy	0.5294117647058824	bortezomib	True	65
training	219973	accuracy	0.5151515151515151	bortezomib	True	65
training	220039	accuracy	0.45454545454545453	bortezomib	True	65
training	220040	accuracy	0.4857142857142857	bortezomib	True	65
training	220055	accuracy	0.6470588235294118	bortezomib	True	65
validation	219901	accuracy	0.45	bortezomib	True	65
holdout	219907	avg_precision	0.4222222222222222	bortezomib	True	65
holdout	219956	avg_precision	0.4107142857142857	bortezomib	True	65
holdout	219973	avg_precision	0.6	bortezomib	True	65
holdout	220039	avg_precision	0.390625	bortezomib	True	65
holdout	220040	avg_precision	0.4461538461538461	bortezomib	True	65
holdout	220055	avg_precision	0.4857142857142857	bortezomib	True	65
inference	MutClones	avg_precision	0.9629629629629629	bortezomib	True	65
inference	WTClones	avg_precision		bortezomib	True	65
test	219907	avg_precision	0.5666666666666667	bortezomib	True	65
test	219956	avg_precision	0.6666666666666666	bortezomib	True	65
test	219973	avg_precision	0.26785714285714285	bortezomib	True	65
test	220039	avg_precision	0.39682539682539686	bortezomib	True	65
test	220040	avg_precision	0.45	bortezomib	True	65
test	220055	avg_precision	0.625	bortezomib	True	65
training	219907	avg_precision	0.44663865546218484	bortezomib	True	65
